"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"BA";"Sítio do Quinto";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$752.510,89";"2930766";"3043"
"BA";"Sítio do Quinto";"2020";"LC 176/2020 (ADO25)";"R$18.633,54";"2930766";"3043"
"BA";"Sítio do Quinto";"2020";"Royalties - ANP";"R$8.841,57";"2930766";"3043"
"BA";"Sítio do Quinto";"2020";"Royalties - FEP";"R$187.511,15";"2930766";"3043"
"BA";"Sítio do Quinto";"2021";"LC 176/2020 (ADO25)";"R$16.190,04";"2930766";"3043"
"BA";"Sítio do Quinto";"2021";"Royalties - ANP";"R$17.836,16";"2930766";"3043"
"BA";"Sítio do Quinto";"2021";"Royalties - FEP";"R$304.004,85";"2930766";"3043"
"BA";"Sítio do Quinto";"2022";"Cessão Onerosa - PBAM";"R$218.041,81";"2930766";"3043"
"BA";"Sítio do Quinto";"2022";"LC 176/2020 (ADO25)";"R$18.149,64";"2930766";"3043"
"BA";"Sítio do Quinto";"2022";"Royalties - ANP";"R$18.523,70";"2930766";"3043"
"BA";"Sítio do Quinto";"2022";"Royalties - FEP";"R$474.810,06";"2930766";"3043"
"BA";"Sítio do Quinto";"2023";"AFM/AFE - AUX";"R$617.719,52";"2930766";"3043"
"BA";"Sítio do Quinto";"2023";"LC 176/2020 (ADO25)";"R$18.951,84";"2930766";"3043"
"BA";"Sítio do Quinto";"2023";"Royalties - ANP";"R$8.592,96";"2930766";"3043"
"BA";"Sítio do Quinto";"2023";"Royalties - FEP";"R$492.329,58";"2930766";"3043"
"BA";"Sítio do Quinto";"2024";"LC 176/2020 (ADO25)";"R$21.476,88";"2930766";"3043"
"BA";"Sítio do Quinto";"2024";"Royalties - ANP";"R$3.420,47";"2930766";"3043"
"BA";"Sítio do Quinto";"2024";"Royalties - CFEM";"R$348,47";"2930766";"3043"
"BA";"Sítio do Quinto";"2024";"Royalties - FEP";"R$577.582,73";"2930766";"3043"
"BA";"Sítio do Quinto";"2025";"LC 176/2020 (ADO25)";"R$21.321,48";"2930766";"3043"
"BA";"Sítio do Quinto";"2025";"Royalties - ANP";"R$2.411,85";"2930766";"3043"
"BA";"Sítio do Quinto";"2025";"Royalties - CFEM";"R$222,66";"2930766";"3043"
"BA";"Sítio do Quinto";"2025";"Royalties - FEP";"R$611.375,73";"2930766";"3043"
"BA";"Sítio do Quinto";"2026";"LC 176/2020 (ADO25)";"R$14.120,33";"2930766";"3043"
"BA";"Sítio do Quinto";"2026";"Royalties - ANP";"R$4.198,86";"2930766";"3043"
"BA";"Sítio do Quinto";"2026";"Royalties - CFEM";"R$14,71";"2930766";"3043"
"BA";"Sítio do Quinto";"2026";"Royalties - FEP";"R$439.894,42";"2930766";"3043"
"BA";"Sobradinho";"2016";"FEX";"R$170.882,17";"2930774";"3045"
"BA";"Sobradinho";"2016";"Royalties - CFH";"R$144.007,08";"2930774";"3045"
"BA";"Sobradinho";"2016";"Royalties - FEP";"R$138.891,28";"2930774";"3045"
"BA";"Sobradinho";"2017";"FEX";"R$100.159,07";"2930774";"3045"
"BA";"Sobradinho";"2017";"Royalties - CFEM";"R$474,62";"2930774";"3045"
"BA";"Sobradinho";"2017";"Royalties - CFH";"R$95.548,47";"2930774";"3045"
"BA";"Sobradinho";"2017";"Royalties - FEP";"R$182.704,58";"2930774";"3045"
"BA";"Sobradinho";"2018";"Royalties - CFEM";"R$198,38";"2930774";"3045"
"BA";"Sobradinho";"2018";"Royalties - CFH";"R$104.030,72";"2930774";"3045"
"BA";"Sobradinho";"2018";"Royalties - FEP";"R$279.711,83";"2930774";"3045"
"BA";"Sobradinho";"2019";"Cessão Onerosa - PBAM";"R$957.442,37";"2930774";"3045"
"BA";"Sobradinho";"2019";"Royalties - CFH";"R$172.844,96";"2930774";"3045"
"BA";"Sobradinho";"2019";"Royalties - FEP";"R$282.340,62";"2930774";"3045"
"BA";"Sobradinho";"2020";"AFM/AFE - AUX";"R$1.387.465,11";"2930774";"3045"
"BA";"Sobradinho";"2020";"FEX";"R$0,00";"2930774";"3045"
"BA";"Sobradinho";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$335.407,25";"2930774";"3045"
"BA";"Sobradinho";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.760.911,29";"2930774";"3045"
"BA";"Sobradinho";"2020";"Royalties - CFH";"R$288.986,27";"2930774";"3045"
"BA";"Sobradinho";"2020";"Royalties - FEP";"R$281.266,77";"2930774";"3045"
"BA";"Sobradinho";"2021";"Royalties - CFH";"R$278.671,81";"2930774";"3045"
"BA";"Sobradinho";"2021";"Royalties - FEP";"R$456.007,26";"2930774";"3045"
"BA";"Sobradinho";"2022";"Cessão Onerosa - PBAM";"R$299.838,35";"2930774";"3045"
"BA";"Sobradinho";"2022";"Royalties - CFH";"R$373.513,31";"2930774";"3045"
"BA";"Sobradinho";"2022";"Royalties - FEP";"R$712.215,10";"2930774";"3045"
"BA";"Sobradinho";"2023";"AFM/AFE - AUX";"R$864.807,32";"2930774";"3045"
"BA";"Sobradinho";"2023";"Royalties - CFH";"R$361.401,51";"2930774";"3045"
"BA";"Sobradinho";"2023";"Royalties - FEP";"R$707.404,56";"2930774";"3045"
"BA";"Sobradinho";"2024";"Royalties - CFEM";"R$170.031,09";"2930774";"3045"
"BA";"Sobradinho";"2024";"Royalties - CFH";"R$342.497,95";"2930774";"3045"
"BA";"Sobradinho";"2024";"Royalties - FEP";"R$808.615,80";"2930774";"3045"
"BA";"Sobradinho";"2025";"Royalties - CFEM";"R$457.321,74";"2930774";"3045"
"BA";"Sobradinho";"2025";"Royalties - CFH";"R$339.715,31";"2930774";"3045"
"BA";"Sobradinho";"2025";"Royalties - FEP";"R$855.926,00";"2930774";"3045"
"BA";"Sobradinho";"2026";"Royalties - CFEM";"R$140.009,87";"2930774";"3045"
"BA";"Sobradinho";"2026";"Royalties - CFH";"R$227.641,73";"2930774";"3045"
"BA";"Sobradinho";"2026";"Royalties - FEP";"R$615.852,19";"2930774";"3045"
"BA";"Souto Soares";"2016";"FEX";"R$16.708,08";"2930808";"3915"
"BA";"Souto Soares";"2016";"Royalties - FEP";"R$138.891,28";"2930808";"3915"
"BA";"Souto Soares";"2017";"FEX";"R$9.942,69";"2930808";"3915"
"BA";"Souto Soares";"2017";"Royalties - FEP";"R$182.704,58";"2930808";"3915"
"BA";"Souto Soares";"2018";"Royalties - FEP";"R$279.711,83";"2930808";"3915"
"BA";"Souto Soares";"2019";"Cessão Onerosa - PBAM";"R$957.442,37";"2930808";"3915"
"BA";"Souto Soares";"2019";"Royalties - FEP";"R$282.340,62";"2930808";"3915"
"BA";"Souto Soares";"2020";"AFM/AFE - AUX";"R$1.387.465,11";"2930808";"3915"
"BA";"Souto Soares";"2020";"FEX";"R$0,00";"2930808";"3915"
"BA";"Souto Soares";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$245.708,85";"2930808";"3915"
"BA";"Souto Soares";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.289.990,62";"2930808";"3915"
"BA";"Souto Soares";"2020";"Royalties - FEP";"R$281.266,77";"2930808";"3915"
"BA";"Souto Soares";"2021";"LC 176/2020 (ADO25)";"R$46.860,24";"2930808";"3915"
"BA";"Souto Soares";"2021";"Royalties - CFEM";"R$409,30";"2930808";"3915"
"BA";"Souto Soares";"2021";"Royalties - FEP";"R$456.007,26";"2930808";"3915"
"BA";"Souto Soares";"2022";"Cessão Onerosa - PBAM";"R$322.132,81";"2930808";"3915"
"BA";"Souto Soares";"2022";"LC 176/2020 (ADO25)";"R$22.294,44";"2930808";"3915"
"BA";"Souto Soares";"2022";"Royalties - CFEM";"R$249,43";"2930808";"3915"
"BA";"Souto Soares";"2022";"Royalties - FEP";"R$712.215,10";"2930808";"3915"
"BA";"Souto Soares";"2023";"AFM/AFE - AUX";"R$741.263,42";"2930808";"3915"
"BA";"Souto Soares";"2023";"LC 176/2020 (ADO25)";"R$22.052,88";"2930808";"3915"
"BA";"Souto Soares";"2023";"Royalties - FEP";"R$638.896,18";"2930808";"3915"
"BA";"Souto Soares";"2024";"LC 176/2020 (ADO25)";"R$30.391,08";"2930808";"3915"
"BA";"Souto Soares";"2024";"Royalties - CFEM";"R$3.995,57";"2930808";"3915"
"BA";"Souto Soares";"2024";"Royalties - FEP";"R$693.099,28";"2930808";"3915"
"BA";"Souto Soares";"2025";"LC 176/2020 (ADO25)";"R$35.024,28";"2930808";"3915"
"BA";"Souto Soares";"2025";"Royalties - CFEM";"R$7.276,59";"2930808";"3915"
"BA";"Souto Soares";"2025";"Royalties - FEP";"R$733.650,86";"2930808";"3915"
"BA";"Souto Soares";"2026";"LC 176/2020 (ADO25)";"R$21.294,07";"2930808";"3915"
"BA";"Souto Soares";"2026";"Royalties - CFEM";"R$1.309,04";"2930808";"3915"
"BA";"Souto Soares";"2026";"Royalties - FEP";"R$527.873,29";"2930808";"3915"
"BA";"Tabocas do Brejo Velho";"2016";"FEX";"R$18.746,66";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2016";"Royalties - FEP";"R$92.594,18";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2017";"FEX";"R$10.585,32";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2017";"Royalties - FEP";"R$121.803,05";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2018";"Royalties - FEP";"R$186.474,54";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2019";"Cessão Onerosa - PBAM";"R$638.294,91";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2019";"Royalties - FEP";"R$188.227,08";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2020";"AFM/AFE - AUX";"R$924.976,77";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2020";"FEX";"R$0,00";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$180.956,92";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$950.035,05";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2020";"LC 176/2020 (ADO25)";"R$50.413,73";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2020";"Royalties - FEP";"R$187.511,15";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2021";"LC 176/2020 (ADO25)";"R$52.438,32";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2021";"Royalties - FEP";"R$304.004,85";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2022";"Cessão Onerosa - PBAM";"R$255.093,66";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2022";"LC 176/2020 (ADO25)";"R$55.201,44";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2022";"Royalties - FEP";"R$474.810,06";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2023";"AFM/AFE - AUX";"R$494.175,61";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2023";"LC 176/2020 (ADO25)";"R$58.181,16";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2023";"Royalties - FEP";"R$430.149,91";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2024";"LC 176/2020 (ADO25)";"R$48.966,00";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2024";"Royalties - CFEM";"R$3,09";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2024";"Royalties - FEP";"R$462.066,16";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2025";"LC 176/2020 (ADO25)";"R$47.515,80";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2025";"Royalties - CFEM";"R$8,89";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2025";"Royalties - FEP";"R$489.100,57";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2026";"LC 176/2020 (ADO25)";"R$33.386,15";"2930907";"3917"
"BA";"Tabocas do Brejo Velho";"2026";"Royalties - FEP";"R$351.915,53";"2930907";"3917"
"BA";"Tanhaçu";"2016";"FEX";"R$26.653,14";"2931004";"3919"
"BA";"Tanhaçu";"2016";"Royalties - FEP";"R$138.891,28";"2931004";"3919"
"BA";"Tanhaçu";"2017";"FEX";"R$16.057,99";"2931004";"3919"
"BA";"Tanhaçu";"2017";"Royalties - FEP";"R$182.704,58";"2931004";"3919"
"BA";"Tanhaçu";"2018";"Royalties - FEP";"R$279.711,83";"2931004";"3919"
"BA";"Tanhaçu";"2019";"Cessão Onerosa - PBAM";"R$957.442,37";"2931004";"3919"
"BA";"Tanhaçu";"2019";"Royalties - CFEM";"R$4.385,60";"2931004";"3919"
"BA";"Tanhaçu";"2019";"Royalties - FEP";"R$282.340,62";"2931004";"3919"
"BA";"Tanhaçu";"2020";"AFM/AFE - AUX";"R$1.387.465,11";"2931004";"3919"
"BA";"Tanhaçu";"2020";"FEX";"R$0,00";"2931004";"3919"
"BA";"Tanhaçu";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$294.916,18";"2931004";"3919"
"BA";"Tanhaçu";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.548.327,91";"2931004";"3919"
"BA";"Tanhaçu";"2020";"LC 176/2020 (ADO25)";"R$32.866,85";"2931004";"3919"
"BA";"Tanhaçu";"2020";"Royalties - CFEM";"R$4.127,26";"2931004";"3919"
"BA";"Tanhaçu";"2020";"Royalties - FEP";"R$281.266,77";"2931004";"3919"
"BA";"Tanhaçu";"2021";"LC 176/2020 (ADO25)";"R$28.676,52";"2931004";"3919"
"BA";"Tanhaçu";"2021";"Royalties - CFEM";"R$2.973,71";"2931004";"3919"
"BA";"Tanhaçu";"2021";"Royalties - FEP";"R$456.007,26";"2931004";"3919"
"BA";"Tanhaçu";"2022";"Cessão Onerosa - PBAM";"R$330.364,00";"2931004";"3919"
"BA";"Tanhaçu";"2022";"LC 176/2020 (ADO25)";"R$30.525,60";"2931004";"3919"
"BA";"Tanhaçu";"2022";"Royalties - CFEM";"R$52.884,70";"2931004";"3919"
"BA";"Tanhaçu";"2022";"Royalties - FEP";"R$712.215,10";"2931004";"3919"
"BA";"Tanhaçu";"2023";"AFM/AFE - AUX";"R$741.263,42";"2931004";"3919"
"BA";"Tanhaçu";"2023";"LC 176/2020 (ADO25)";"R$32.638,56";"2931004";"3919"
"BA";"Tanhaçu";"2023";"Royalties - CFEM";"R$106.292,81";"2931004";"3919"
"BA";"Tanhaçu";"2023";"Royalties - FEP";"R$645.224,87";"2931004";"3919"
"BA";"Tanhaçu";"2024";"LC 176/2020 (ADO25)";"R$39.367,08";"2931004";"3919"
"BA";"Tanhaçu";"2024";"Royalties - CFEM";"R$155.665,90";"2931004";"3919"
"BA";"Tanhaçu";"2024";"Royalties - FEP";"R$693.099,28";"2931004";"3919"
"BA";"Tanhaçu";"2025";"LC 176/2020 (ADO25)";"R$42.298,80";"2931004";"3919"
"BA";"Tanhaçu";"2025";"Royalties - CFEM";"R$215.372,54";"2931004";"3919"
"BA";"Tanhaçu";"2025";"Royalties - FEP";"R$733.650,86";"2931004";"3919"
"BA";"Tanhaçu";"2026";"LC 176/2020 (ADO25)";"R$28.378,98";"2931004";"3919"
"BA";"Tanhaçu";"2026";"Royalties - CFEM";"R$68.859,23";"2931004";"3919"
"BA";"Tanhaçu";"2026";"Royalties - FEP";"R$527.873,29";"2931004";"3919"
"BA";"Tanque Novo";"2016";"FEX";"R$19.610,81";"2931053";"3991"
"BA";"Tanque Novo";"2016";"Royalties - FEP";"R$138.891,28";"2931053";"3991"
"BA";"Tanque Novo";"2017";"FEX";"R$16.281,52";"2931053";"3991"
"BA";"Tanque Novo";"2017";"Royalties - CFEM";"R$341,45";"2931053";"3991"
"BA";"Tanque Novo";"2017";"Royalties - FEP";"R$182.704,58";"2931053";"3991"
"BA";"Tanque Novo";"2018";"Royalties - CFEM";"R$8.928,15";"2931053";"3991"
"BA";"Tanque Novo";"2018";"Royalties - FEP";"R$279.711,83";"2931053";"3991"
"BA";"Tanque Novo";"2019";"Cessão Onerosa - PBAM";"R$957.442,37";"2931053";"3991"
"BA";"Tanque Novo";"2019";"Royalties - CFEM";"R$2.503,50";"2931053";"3991"
"BA";"Tanque Novo";"2019";"Royalties - FEP";"R$282.340,62";"2931053";"3991"
"BA";"Tanque Novo";"2020";"AFM/AFE - AUX";"R$1.387.465,11";"2931053";"3991"
"BA";"Tanque Novo";"2020";"FEX";"R$0,00";"2931053";"3991"
"BA";"Tanque Novo";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$251.325,03";"2931053";"3991"
"BA";"Tanque Novo";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.319.476,11";"2931053";"3991"
"BA";"Tanque Novo";"2020";"LC 176/2020 (ADO25)";"R$26.619,58";"2931053";"3991"
"BA";"Tanque Novo";"2020";"Royalties - CFEM";"R$453,21";"2931053";"3991"
"BA";"Tanque Novo";"2020";"Royalties - FEP";"R$281.266,77";"2931053";"3991"
"BA";"Tanque Novo";"2021";"LC 176/2020 (ADO25)";"R$23.512,92";"2931053";"3991"
"BA";"Tanque Novo";"2021";"Royalties - CFEM";"R$288,51";"2931053";"3991"
"BA";"Tanque Novo";"2021";"Royalties - FEP";"R$456.007,26";"2931053";"3991"
"BA";"Tanque Novo";"2022";"Cessão Onerosa - PBAM";"R$323.830,60";"2931053";"3991"
"BA";"Tanque Novo";"2022";"LC 176/2020 (ADO25)";"R$23.992,20";"2931053";"3991"
"BA";"Tanque Novo";"2022";"Royalties - CFEM";"R$276,20";"2931053";"3991"
"BA";"Tanque Novo";"2022";"Royalties - FEP";"R$712.215,10";"2931053";"3991"
"BA";"Tanque Novo";"2023";"AFM/AFE - AUX";"R$741.263,42";"2931053";"3991"
"BA";"Tanque Novo";"2023";"LC 176/2020 (ADO25)";"R$24.146,52";"2931053";"3991"
"BA";"Tanque Novo";"2023";"Royalties - CFEM";"R$5.698,87";"2931053";"3991"
"BA";"Tanque Novo";"2023";"Royalties - FEP";"R$645.224,87";"2931053";"3991"
"BA";"Tanque Novo";"2024";"LC 176/2020 (ADO25)";"R$28.913,28";"2931053";"3991"
"BA";"Tanque Novo";"2024";"Royalties - CFEM";"R$36.251,17";"2931053";"3991"
"BA";"Tanque Novo";"2024";"Royalties - FEP";"R$693.099,28";"2931053";"3991"
"BA";"Tanque Novo";"2025";"LC 176/2020 (ADO25)";"R$31.880,88";"2931053";"3991"
"BA";"Tanque Novo";"2025";"Royalties - CFEM";"R$60.805,07";"2931053";"3991"
"BA";"Tanque Novo";"2025";"Royalties - FEP";"R$733.650,86";"2931053";"3991"
"BA";"Tanque Novo";"2026";"LC 176/2020 (ADO25)";"R$20.644,40";"2931053";"3991"
"BA";"Tanque Novo";"2026";"Royalties - CFEM";"R$27.265,49";"2931053";"3991"
"BA";"Tanque Novo";"2026";"Royalties - FEP";"R$527.873,29";"2931053";"3991"
"BA";"Tanquinho";"2016";"FEX";"R$11.031,53";"2931103";"3921"
"BA";"Tanquinho";"2016";"Royalties - ANP";"R$13.398,44";"2931103";"3921"
"BA";"Tanquinho";"2016";"Royalties - FEP";"R$69.445,65";"2931103";"3921"
"BA";"Tanquinho";"2017";"FEX";"R$6.278,39";"2931103";"3921"
"BA";"Tanquinho";"2017";"Royalties - ANP";"R$13.132,71";"2931103";"3921"
"BA";"Tanquinho";"2017";"Royalties - FEP";"R$91.352,27";"2931103";"3921"
"BA";"Tanquinho";"2018";"Royalties - ANP";"R$15.088,70";"2931103";"3921"
"BA";"Tanquinho";"2018";"Royalties - FEP";"R$139.855,90";"2931103";"3921"
"BA";"Tanquinho";"2019";"Cessão Onerosa - PBAM";"R$478.721,18";"2931103";"3921"
"BA";"Tanquinho";"2019";"Royalties - ANP";"R$11.326,52";"2931103";"3921"
"BA";"Tanquinho";"2019";"Royalties - FEP";"R$141.170,31";"2931103";"3921"
"BA";"Tanquinho";"2020";"AFM/AFE - AUX";"R$693.732,50";"2931103";"3921"
"BA";"Tanquinho";"2020";"FEX";"R$0,00";"2931103";"3921"
"BA";"Tanquinho";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$114.501,00";"2931103";"3921"
"BA";"Tanquinho";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$601.137,99";"2931103";"3921"
"BA";"Tanquinho";"2020";"LC 176/2020 (ADO25)";"R$14.484,79";"2931103";"3921"
"BA";"Tanquinho";"2020";"Royalties - ANP";"R$8.037,41";"2931103";"3921"
"BA";"Tanquinho";"2020";"Royalties - FEP";"R$140.633,38";"2931103";"3921"
"BA";"Tanquinho";"2021";"LC 176/2020 (ADO25)";"R$12.728,52";"2931103";"3921"
"BA";"Tanquinho";"2021";"Royalties - ANP";"R$16.214,70";"2931103";"3921"
"BA";"Tanquinho";"2021";"Royalties - FEP";"R$228.003,64";"2931103";"3921"
"BA";"Tanquinho";"2022";"Cessão Onerosa - PBAM";"R$162.847,24";"2931103";"3921"
"BA";"Tanquinho";"2022";"LC 176/2020 (ADO25)";"R$12.928,08";"2931103";"3921"
"BA";"Tanquinho";"2022";"Royalties - ANP";"R$16.839,74";"2931103";"3921"
"BA";"Tanquinho";"2022";"Royalties - FEP";"R$356.107,53";"2931103";"3921"
"BA";"Tanquinho";"2023";"AFM/AFE - AUX";"R$370.631,71";"2931103";"3921"
"BA";"Tanquinho";"2023";"LC 176/2020 (ADO25)";"R$13.064,40";"2931103";"3921"
"BA";"Tanquinho";"2023";"Royalties - ANP";"R$7.811,78";"2931103";"3921"
"BA";"Tanquinho";"2023";"Royalties - FEP";"R$322.612,42";"2931103";"3921"
"BA";"Tanquinho";"2024";"LC 176/2020 (ADO25)";"R$12.962,04";"2931103";"3921"
"BA";"Tanquinho";"2024";"Royalties - ANP";"R$3.109,52";"2931103";"3921"
"BA";"Tanquinho";"2024";"Royalties - CFEM";"R$2.634,04";"2931103";"3921"
"BA";"Tanquinho";"2024";"Royalties - FEP";"R$346.549,61";"2931103";"3921"
"BA";"Tanquinho";"2025";"LC 176/2020 (ADO25)";"R$13.474,80";"2931103";"3921"
"BA";"Tanquinho";"2025";"Royalties - ANP";"R$2.192,60";"2931103";"3921"
"BA";"Tanquinho";"2025";"Royalties - CFEM";"R$4.031,56";"2931103";"3921"
"BA";"Tanquinho";"2025";"Royalties - FEP";"R$366.825,42";"2931103";"3921"
"BA";"Tanquinho";"2026";"LC 176/2020 (ADO25)";"R$9.862,51";"2931103";"3921"
"BA";"Tanquinho";"2026";"Royalties - ANP";"R$3.728,46";"2931103";"3921"
"BA";"Tanquinho";"2026";"Royalties - CFEM";"R$1.105,32";"2931103";"3921"
"BA";"Tanquinho";"2026";"Royalties - FEP";"R$263.936,65";"2931103";"3921"
"BA";"Taperoá";"2016";"FEX";"R$27.487,10";"2931202";"3923"
"BA";"Taperoá";"2016";"Royalties - ANP";"R$16.748,08";"2931202";"3923"
"BA";"Taperoá";"2016";"Royalties - FEP";"R$138.891,28";"2931202";"3923"
"BA";"Taperoá";"2017";"FEX";"R$16.473,93";"2931202";"3923"
"BA";"Taperoá";"2017";"Royalties - ANP";"R$16.415,91";"2931202";"3923"
"BA";"Taperoá";"2017";"Royalties - FEP";"R$182.704,58";"2931202";"3923"
"BA";"Taperoá";"2018";"Royalties - ANP";"R$18.860,88";"2931202";"3923"
"BA";"Taperoá";"2018";"Royalties - FEP";"R$279.711,83";"2931202";"3923"
"BA";"Taperoá";"2019";"Cessão Onerosa - PBAM";"R$957.442,37";"2931202";"3923"
"BA";"Taperoá";"2019";"Royalties - ANP";"R$14.158,13";"2931202";"3923"
"BA";"Taperoá";"2019";"Royalties - FEP";"R$282.340,62";"2931202";"3923"
"BA";"Taperoá";"2020";"AFM/AFE - AUX";"R$1.387.465,11";"2931202";"3923"
"BA";"Taperoá";"2020";"FEX";"R$0,00";"2931202";"3923"
"BA";"Taperoá";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$305.295,59";"2931202";"3923"
"BA";"Taperoá";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.602.830,22";"2931202";"3923"
"BA";"Taperoá";"2020";"LC 176/2020 (ADO25)";"R$27.607,05";"2931202";"3923"
"BA";"Taperoá";"2020";"Royalties - ANP";"R$10.046,34";"2931202";"3923"
"BA";"Taperoá";"2020";"Royalties - FEP";"R$281.266,77";"2931202";"3923"
"BA";"Taperoá";"2021";"LC 176/2020 (ADO25)";"R$24.479,04";"2931202";"3923"
"BA";"Taperoá";"2021";"Royalties - ANP";"R$20.268,38";"2931202";"3923"
"BA";"Taperoá";"2021";"Royalties - FEP";"R$456.007,26";"2931202";"3923"
"BA";"Taperoá";"2022";"Cessão Onerosa - PBAM";"R$325.243,64";"2931202";"3923"
"BA";"Taperoá";"2022";"LC 176/2020 (ADO25)";"R$25.405,32";"2931202";"3923"
"BA";"Taperoá";"2022";"Royalties - ANP";"R$21.049,67";"2931202";"3923"
"BA";"Taperoá";"2022";"Royalties - FEP";"R$712.215,10";"2931202";"3923"
"BA";"Taperoá";"2023";"AFM/AFE - AUX";"R$741.263,42";"2931202";"3923"
"BA";"Taperoá";"2023";"LC 176/2020 (ADO25)";"R$25.394,52";"2931202";"3923"
"BA";"Taperoá";"2023";"Royalties - ANP";"R$9.764,75";"2931202";"3923"
"BA";"Taperoá";"2023";"Royalties - FEP";"R$645.224,87";"2931202";"3923"
"BA";"Taperoá";"2024";"LC 176/2020 (ADO25)";"R$29.619,72";"2931202";"3923"
"BA";"Taperoá";"2024";"Royalties - ANP";"R$3.886,90";"2931202";"3923"
"BA";"Taperoá";"2024";"Royalties - CFEM";"R$338,57";"2931202";"3923"
"BA";"Taperoá";"2024";"Royalties - FEP";"R$693.099,28";"2931202";"3923"
"BA";"Taperoá";"2025";"LC 176/2020 (ADO25)";"R$30.075,36";"2931202";"3923"
"BA";"Taperoá";"2025";"Royalties - ANP";"R$2.740,76";"2931202";"3923"
"BA";"Taperoá";"2025";"Royalties - CFEM";"R$184,17";"2931202";"3923"
"BA";"Taperoá";"2025";"Royalties - FEP";"R$733.650,86";"2931202";"3923"
"BA";"Taperoá";"2026";"LC 176/2020 (ADO25)";"R$21.430,08";"2931202";"3923"
"BA";"Taperoá";"2026";"Royalties - ANP";"R$4.660,59";"2931202";"3923"
"BA";"Taperoá";"2026";"Royalties - CFEM";"R$408,12";"2931202";"3923"
"BA";"Taperoá";"2026";"Royalties - FEP";"R$527.873,29";"2931202";"3923"
"BA";"Tapiramutá";"2016";"FEX";"R$20.209,32";"2931301";"3925"
"BA";"Tapiramutá";"2016";"Royalties - ANP";"R$16.078,14";"2931301";"3925"
"BA";"Tapiramutá";"2016";"Royalties - FEP";"R$138.891,28";"2931301";"3925"
"BA";"Tapiramutá";"2017";"FEX";"R$11.534,89";"2931301";"3925"
"BA";"Tapiramutá";"2017";"Royalties - ANP";"R$15.759,29";"2931301";"3925"
"BA";"Tapiramutá";"2017";"Royalties - FEP";"R$182.704,58";"2931301";"3925"
"BA";"Tapiramutá";"2018";"Royalties - ANP";"R$18.106,46";"2931301";"3925"
"BA";"Tapiramutá";"2018";"Royalties - FEP";"R$279.711,83";"2931301";"3925"
"BA";"Tapiramutá";"2019";"Cessão Onerosa - PBAM";"R$957.442,37";"2931301";"3925"
"BA";"Tapiramutá";"2019";"Royalties - ANP";"R$13.591,83";"2931301";"3925"
