"Regiao";"UF";"Ano";"Transferência";"Valor Consolidado"
"Norte";"RO";"2021";"FUNDEB - ITCMD";"R$3.538.938,52"
"Norte";"RO";"2021";"FUNDEB - ITR";"R$910.061,10"
"Norte";"RO";"2021";"FUNDEB - LC 87";"R$0,00"
"Norte";"RO";"2022";"FUNDEB - FPE";"R$477.313.086,58"
"Norte";"RO";"2022";"FUNDEB - FPM";"R$159.488.107,98"
"Norte";"RO";"2022";"FUNDEB - ICMS";"R$663.503.459,27"
"Norte";"RO";"2022";"FUNDEB - IPI-EXP";"R$2.731.273,42"
"Norte";"RO";"2022";"FUNDEB - IPVA";"R$55.825.486,65"
"Norte";"RO";"2022";"FUNDEB - ITCMD";"R$3.213.833,26"
"Norte";"RO";"2022";"FUNDEB - ITR";"R$1.463.107,98"
"Norte";"RO";"2023";"FUNDEB - COUN VAAR";"R$10.296.878,59"
"Norte";"RO";"2023";"FUNDEB - FPE";"R$513.590.008,64"
"Norte";"RO";"2023";"FUNDEB - FPM";"R$157.912.689,42"
"Norte";"RO";"2023";"FUNDEB - ICMS";"R$682.761.233,88"
"Norte";"RO";"2023";"FUNDEB - IPI-EXP";"R$2.610.240,80"
"Norte";"RO";"2023";"FUNDEB - IPVA";"R$68.529.718,57"
"Norte";"RO";"2023";"FUNDEB - ITCMD";"R$3.384.057,46"
"Norte";"RO";"2023";"FUNDEB - ITR";"R$2.181.258,11"
"Norte";"RO";"2024";"FUNDEB - COUN VAAR";"R$21.803.371,85"
"Norte";"RO";"2024";"FUNDEB - FPE";"R$558.330.810,54"
"Norte";"RO";"2024";"FUNDEB - FPM";"R$185.352.324,95"
"Norte";"RO";"2024";"FUNDEB - ICMS";"R$795.772.703,39"
"Norte";"RO";"2024";"FUNDEB - IPI-EXP";"R$3.555.107,28"
"Norte";"RO";"2024";"FUNDEB - IPVA";"R$65.280.549,32"
"Norte";"RO";"2024";"FUNDEB - ITCMD";"R$3.797.794,85"
"Norte";"RO";"2024";"FUNDEB - ITR";"R$2.870.086,58"
"Norte";"RO";"2025";"FUNDEB - COUN VAAR";"R$4.015.788,60"
"Norte";"RO";"2025";"FUNDEB - FPE";"R$610.580.640,59"
"Norte";"RO";"2025";"FUNDEB - FPM";"R$189.119.609,70"
"Norte";"RO";"2025";"FUNDEB - FUNDEB - FTI";"R$331.024,51"
"Norte";"RO";"2025";"FUNDEB - ICMS";"R$831.963.226,33"
"Norte";"RO";"2025";"FUNDEB - IPI-EXP";"R$4.368.356,07"
"Norte";"RO";"2025";"FUNDEB - IPVA";"R$67.179.408,29"
"Norte";"RO";"2025";"FUNDEB - ITCMD";"R$4.714.136,24"
"Norte";"RO";"2025";"FUNDEB - ITR";"R$3.185.979,79"
"Norte";"RO";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Norte";"RO";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Norte";"RO";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Norte";"RO";"2026";"FUNDEB - FPE";"R$419.837.281,73"
"Norte";"RO";"2026";"FUNDEB - FPM";"R$132.147.438,08"
"Norte";"RO";"2026";"FUNDEB - FUNDEB - FTI";"R$58.416,09"
"Norte";"RO";"2026";"FUNDEB - ICMS";"R$614.020.652,87"
"Norte";"RO";"2026";"FUNDEB - IPI-EXP";"R$3.313.737,43"
"Norte";"RO";"2026";"FUNDEB - IPVA";"R$55.946.398,91"
"Norte";"RO";"2026";"FUNDEB - ITCMD";"R$3.619.582,95"
"Norte";"RO";"2026";"FUNDEB - ITR";"R$634.770,07"
"Norte";"RR";"2016";"FUNDEB - FPE";"R$252.605.844,87"
"Norte";"RR";"2016";"FUNDEB - FPM";"R$52.311.275,31"
"Norte";"RR";"2016";"FUNDEB - ICMS";"R$81.550.666,49"
"Norte";"RR";"2016";"FUNDEB - IPI-EXP";"R$9.039,99"
"Norte";"RR";"2016";"FUNDEB - IPVA";"R$5.371.077,40"
"Norte";"RR";"2016";"FUNDEB - ITCMD";"R$191.956,24"
"Norte";"RR";"2016";"FUNDEB - ITR";"R$74.652,53"
"Norte";"RR";"2016";"FUNDEB - LC 87";"R$85.777,44"
"Norte";"RR";"2017";"FUNDEB - COUN";"R$0,00"
"Norte";"RR";"2017";"FUNDEB - FPE";"R$229.047.810,52"
"Norte";"RR";"2017";"FUNDEB - FPM";"R$48.785.410,42"
"Norte";"RR";"2017";"FUNDEB - ICMS";"R$72.517.580,42"
"Norte";"RR";"2017";"FUNDEB - IPI-EXP";"R$7.706,10"
"Norte";"RR";"2017";"FUNDEB - IPVA";"R$6.125.825,26"
"Norte";"RR";"2017";"FUNDEB - ITCMD";"R$190.258,18"
"Norte";"RR";"2017";"FUNDEB - ITR";"R$77.308,91"
"Norte";"RR";"2017";"FUNDEB - LC 87";"R$82.927,08"
"Norte";"RR";"2018";"FUNDEB - COUN";"R$0,00"
"Norte";"RR";"2018";"FUNDEB - FPE";"R$242.655.014,65"
"Norte";"RR";"2018";"FUNDEB - FPM";"R$51.695.648,54"
"Norte";"RR";"2018";"FUNDEB - ICMS";"R$72.404.820,36"
"Norte";"RR";"2018";"FUNDEB - IPI-EXP";"R$26.921,33"
"Norte";"RR";"2018";"FUNDEB - IPVA";"R$5.422.186,11"
"Norte";"RR";"2018";"FUNDEB - ITCMD";"R$137.359,78"
"Norte";"RR";"2018";"FUNDEB - ITR";"R$70.310,05"
"Norte";"RR";"2018";"FUNDEB - LC 87";"R$80.057,88"
"Norte";"RR";"2019";"FUNDEB - COUN";"R$0,00"
"Norte";"RR";"2019";"FUNDEB - FPE";"R$267.335.238,59"
"Norte";"RR";"2019";"FUNDEB - FPM";"R$55.357.964,08"
"Norte";"RR";"2019";"FUNDEB - ICMS";"R$122.608.241,19"
"Norte";"RR";"2019";"FUNDEB - IPI-EXP";"R$27.079,50"
"Norte";"RR";"2019";"FUNDEB - IPVA";"R$6.934.301,63"
"Norte";"RR";"2019";"FUNDEB - ITCMD";"R$266.268,20"
"Norte";"RR";"2019";"FUNDEB - ITR";"R$73.576,66"
"Norte";"RR";"2019";"FUNDEB - LC 87";"R$0,00"
"Norte";"RR";"2020";"FUNDEB - COUN";"R$0,00"
"Norte";"RR";"2020";"FUNDEB - FPE";"R$242.825.003,51"
"Norte";"RR";"2020";"FUNDEB - FPM";"R$51.673.158,92"
"Norte";"RR";"2020";"FUNDEB - ICMS";"R$130.369.177,09"
"Norte";"RR";"2020";"FUNDEB - IPI-EXP";"R$110.231,83"
"Norte";"RR";"2020";"FUNDEB - IPVA";"R$7.107.613,79"
"Norte";"RR";"2020";"FUNDEB - ITCMD";"R$408.337,08"
"Norte";"RR";"2020";"FUNDEB - ITR";"R$97.127,73"
"Norte";"RR";"2020";"FUNDEB - LC 87";"R$0,00"
"Norte";"RR";"2021";"FUNDEB - COUN";"R$0,00"
"Norte";"RR";"2021";"FUNDEB - FPE";"R$352.597.717,41"
"Norte";"RR";"2021";"FUNDEB - FPM";"R$69.290.198,52"
"Norte";"RR";"2021";"FUNDEB - ICMS";"R$164.966.063,60"
"Norte";"RR";"2021";"FUNDEB - IPI-EXP";"R$588.422,61"
"Norte";"RR";"2021";"FUNDEB - IPVA";"R$8.213.517,00"
"Norte";"RR";"2021";"FUNDEB - ITCMD";"R$871.726,75"
"Norte";"RR";"2021";"FUNDEB - ITR";"R$117.848,27"
"Norte";"RR";"2021";"FUNDEB - LC 87";"R$0,00"
"Norte";"RR";"2022";"FUNDEB - AFE";"R$60.608,40"
"Norte";"RR";"2022";"FUNDEB - FPE";"R$465.502.013,59"
"Norte";"RR";"2022";"FUNDEB - FPM";"R$86.505.055,11"
"Norte";"RR";"2022";"FUNDEB - ICMS";"R$167.036.713,61"
"Norte";"RR";"2022";"FUNDEB - IPI-EXP";"R$681.424,46"
"Norte";"RR";"2022";"FUNDEB - IPVA";"R$10.306.364,44"
"Norte";"RR";"2022";"FUNDEB - ITCMD";"R$804.747,68"
"Norte";"RR";"2022";"FUNDEB - ITR";"R$159.205,48"
"Norte";"RR";"2023";"FUNDEB - FPE";"R$463.058.359,46"
"Norte";"RR";"2023";"FUNDEB - FPM";"R$88.573.458,86"
"Norte";"RR";"2023";"FUNDEB - ICMS";"R$182.810.397,54"
"Norte";"RR";"2023";"FUNDEB - IPI-EXP";"R$808.295,48"
"Norte";"RR";"2023";"FUNDEB - IPVA";"R$12.293.107,88"
"Norte";"RR";"2023";"FUNDEB - ITCMD";"R$866.726,66"
"Norte";"RR";"2023";"FUNDEB - ITR";"R$162.285,55"
"Norte";"RR";"2024";"FUNDEB - FPE";"R$533.248.087,14"
"Norte";"RR";"2024";"FUNDEB - FPM";"R$99.061.800,62"
"Norte";"RR";"2024";"FUNDEB - ICMS";"R$199.352.552,13"
"Norte";"RR";"2024";"FUNDEB - IPI-EXP";"R$967.116,48"
"Norte";"RR";"2024";"FUNDEB - IPVA";"R$12.612.602,72"
"Norte";"RR";"2024";"FUNDEB - ITCMD";"R$772.941,84"
"Norte";"RR";"2024";"FUNDEB - ITR";"R$183.420,95"
"Norte";"RR";"2025";"FUNDEB - FPE";"R$575.334.936,12"
"Norte";"RR";"2025";"FUNDEB - FPM";"R$103.976.971,85"
"Norte";"RR";"2025";"FUNDEB - FUNDEB - FTI";"R$251.290,78"
"Norte";"RR";"2025";"FUNDEB - ICMS";"R$205.590.740,57"
"Norte";"RR";"2025";"FUNDEB - IPI-EXP";"R$750.132,78"
"Norte";"RR";"2025";"FUNDEB - IPVA";"R$13.274.562,74"
"Norte";"RR";"2025";"FUNDEB - ITCMD";"R$691.455,30"
"Norte";"RR";"2025";"FUNDEB - ITR";"R$185.622,56"
"Norte";"RR";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Norte";"RR";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Norte";"RR";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Norte";"RR";"2026";"FUNDEB - FPE";"R$419.394.071,95"
"Norte";"RR";"2026";"FUNDEB - FPM";"R$75.005.514,57"
"Norte";"RR";"2026";"FUNDEB - FUNDEB - FTI";"R$44.345,43"
"Norte";"RR";"2026";"FUNDEB - ICMS";"R$132.996.491,61"
"Norte";"RR";"2026";"FUNDEB - IPI-EXP";"R$455.633,88"
"Norte";"RR";"2026";"FUNDEB - IPVA";"R$9.248.736,11"
"Norte";"RR";"2026";"FUNDEB - ITCMD";"R$390.748,63"
"Norte";"RR";"2026";"FUNDEB - ITR";"R$29.314,77"
"Norte";"TO";"2016";"FUNDEB - FPE";"R$366.305.817,05"
"Norte";"TO";"2016";"FUNDEB - FPM";"R$128.220.443,64"
"Norte";"TO";"2016";"FUNDEB - ICMS";"R$242.570.907,42"
"Norte";"TO";"2016";"FUNDEB - IPI-EXP";"R$442.986,95"
"Norte";"TO";"2016";"FUNDEB - IPVA";"R$20.894.356,08"
"Norte";"TO";"2016";"FUNDEB - ITCMD";"R$2.013.997,50"
"Norte";"TO";"2016";"FUNDEB - ITR";"R$1.323.089,20"
"Norte";"TO";"2016";"FUNDEB - LC 87";"R$151.505,40"
"Norte";"TO";"2017";"FUNDEB - COUN";"R$0,00"
"Norte";"TO";"2017";"FUNDEB - FPE";"R$345.129.448,80"
"Norte";"TO";"2017";"FUNDEB - FPM";"R$119.602.273,12"
"Norte";"TO";"2017";"FUNDEB - ICMS";"R$230.317.816,64"
"Norte";"TO";"2017";"FUNDEB - IPI-EXP";"R$572.638,88"
"Norte";"TO";"2017";"FUNDEB - IPVA";"R$22.479.014,33"
"Norte";"TO";"2017";"FUNDEB - ITCMD";"R$2.212.554,71"
"Norte";"TO";"2017";"FUNDEB - ITR";"R$1.607.558,42"
"Norte";"TO";"2017";"FUNDEB - LC 87";"R$147.818,04"
"Norte";"TO";"2018";"FUNDEB - COUN";"R$0,00"
"Norte";"TO";"2018";"FUNDEB - FPE";"R$352.229.240,22"
"Norte";"TO";"2018";"FUNDEB - FPM";"R$122.621.550,79"
"Norte";"TO";"2018";"FUNDEB - ICMS";"R$257.080.370,34"
"Norte";"TO";"2018";"FUNDEB - IPI-EXP";"R$480.402,47"
"Norte";"TO";"2018";"FUNDEB - IPVA";"R$22.260.877,68"
"Norte";"TO";"2018";"FUNDEB - ITCMD";"R$1.862.881,04"
"Norte";"TO";"2018";"FUNDEB - ITR";"R$1.733.784,81"
"Norte";"TO";"2018";"FUNDEB - LC 87";"R$138.350,64"
"Norte";"TO";"2019";"FUNDEB - COUN";"R$0,00"
"Norte";"TO";"2019";"FUNDEB - FPE";"R$376.042.835,57"
"Norte";"TO";"2019";"FUNDEB - FPM";"R$128.244.658,05"
"Norte";"TO";"2019";"FUNDEB - ICMS";"R$271.314.090,57"
"Norte";"TO";"2019";"FUNDEB - IPI-EXP";"R$443.696,27"
"Norte";"TO";"2019";"FUNDEB - IPVA";"R$24.501.066,61"
"Norte";"TO";"2019";"FUNDEB - ITCMD";"R$2.212.942,70"
"Norte";"TO";"2019";"FUNDEB - ITR";"R$1.977.680,75"
"Norte";"TO";"2019";"FUNDEB - LC 87";"R$0,00"
"Norte";"TO";"2020";"FUNDEB - COUN";"R$0,00"
"Norte";"TO";"2020";"FUNDEB - FPE";"R$350.943.853,00"
"Norte";"TO";"2020";"FUNDEB - FPM";"R$119.626.966,18"
"Norte";"TO";"2020";"FUNDEB - ICMS";"R$311.735.428,93"
"Norte";"TO";"2020";"FUNDEB - IPI-EXP";"R$438.681,02"
"Norte";"TO";"2020";"FUNDEB - IPVA";"R$27.647.458,02"
"Norte";"TO";"2020";"FUNDEB - ITCMD";"R$3.226.346,67"
"Norte";"TO";"2020";"FUNDEB - ITR";"R$2.371.560,97"
"Norte";"TO";"2020";"FUNDEB - LC 87";"R$0,00"
"Norte";"TO";"2021";"FUNDEB - COUN";"R$0,00"
"Norte";"TO";"2021";"FUNDEB - FPE";"R$471.021.645,27"
"Norte";"TO";"2021";"FUNDEB - FPM";"R$163.815.860,24"
"Norte";"TO";"2021";"FUNDEB - ICMS";"R$372.283.981,24"
"Norte";"TO";"2021";"FUNDEB - IPI-EXP";"R$1.010.401,78"
"Norte";"TO";"2021";"FUNDEB - IPVA";"R$31.045.278,15"
"Norte";"TO";"2021";"FUNDEB - ITCMD";"R$5.089.137,74"
"Norte";"TO";"2021";"FUNDEB - ITR";"R$3.219.262,24"
"Norte";"TO";"2021";"FUNDEB - LC 87";"R$0,00"
"Norte";"TO";"2022";"FUNDEB - AFE";"R$628.438,00"
"Norte";"TO";"2022";"FUNDEB - FPE";"R$560.918.754,57"
"Norte";"TO";"2022";"FUNDEB - FPM";"R$201.278.335,48"
"Norte";"TO";"2022";"FUNDEB - ICMS";"R$400.365.855,33"
"Norte";"TO";"2022";"FUNDEB - IPI-EXP";"R$951.320,10"
"Norte";"TO";"2022";"FUNDEB - IPVA";"R$36.633.604,96"
"Norte";"TO";"2022";"FUNDEB - ITCMD";"R$5.921.304,35"
"Norte";"TO";"2022";"FUNDEB - ITR";"R$4.013.599,86"
"Norte";"TO";"2023";"FUNDEB - COUN VAAR";"R$8.126.613,91"
"Norte";"TO";"2023";"FUNDEB - FPE";"R$562.883.458,36"
"Norte";"TO";"2023";"FUNDEB - FPM";"R$201.933.026,00"
"Norte";"TO";"2023";"FUNDEB - ICMS";"R$439.572.901,01"
"Norte";"TO";"2023";"FUNDEB - IPI-EXP";"R$1.008.303,97"
"Norte";"TO";"2023";"FUNDEB - IPVA";"R$44.122.072,98"
"Norte";"TO";"2023";"FUNDEB - ITCMD";"R$7.708.477,00"
"Norte";"TO";"2023";"FUNDEB - ITR";"R$4.965.611,58"
"Norte";"TO";"2024";"FUNDEB - COUN VAAR";"R$11.469.959,56"
"Norte";"TO";"2024";"FUNDEB - FPE";"R$591.209.459,92"
"Norte";"TO";"2024";"FUNDEB - FPM";"R$224.044.251,74"
"Norte";"TO";"2024";"FUNDEB - ICMS";"R$491.282.060,27"
"Norte";"TO";"2024";"FUNDEB - IPI-EXP";"R$1.617.275,02"
"Norte";"TO";"2024";"FUNDEB - IPVA";"R$45.968.576,27"
"Norte";"TO";"2024";"FUNDEB - ITCMD";"R$7.705.394,53"
"Norte";"TO";"2024";"FUNDEB - ITR";"R$5.417.363,76"
"Norte";"TO";"2025";"FUNDEB - COUN VAAR";"R$5.462.907,45"
"Norte";"TO";"2025";"FUNDEB - FPE";"R$637.358.880,28"
"Norte";"TO";"2025";"FUNDEB - FPM";"R$236.823.896,92"
"Norte";"TO";"2025";"FUNDEB - FUNDEB - FTI";"R$8.059.727,20"
"Norte";"TO";"2025";"FUNDEB - ICMS";"R$531.423.152,17"
"Norte";"TO";"2025";"FUNDEB - IPI-EXP";"R$1.724.911,78"
"Norte";"TO";"2025";"FUNDEB - IPVA";"R$50.270.745,40"
"Norte";"TO";"2025";"FUNDEB - ITCMD";"R$8.876.259,25"
"Norte";"TO";"2025";"FUNDEB - ITR";"R$6.363.259,76"
"Norte";"TO";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Norte";"TO";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Norte";"TO";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Norte";"TO";"2026";"FUNDEB - FPE";"R$440.760.305,33"
"Norte";"TO";"2026";"FUNDEB - FPM";"R$163.786.307,03"
"Norte";"TO";"2026";"FUNDEB - FUNDEB - FTI";"R$1.422.304,80"
"Norte";"TO";"2026";"FUNDEB - ICMS";"R$332.548.011,78"
"Norte";"TO";"2026";"FUNDEB - IPI-EXP";"R$1.788.642,09"
"Norte";"TO";"2026";"FUNDEB - IPVA";"R$22.447.346,29"
"Norte";"TO";"2026";"FUNDEB - ITCMD";"R$5.302.350,05"
"Norte";"TO";"2026";"FUNDEB - ITR";"R$1.364.758,93"
"Sudeste";"ES";"2016";"FUNDEB - FPE";"R$95.043.031,41"
"Sudeste";"ES";"2016";"FUNDEB - FPM";"R$111.569.725,60"
"Sudeste";"ES";"2016";"FUNDEB - ICMS";"R$612.418.709,19"
"Sudeste";"ES";"2016";"FUNDEB - IPI-EXP";"R$18.621.866,50"
"Sudeste";"ES";"2016";"FUNDEB - IPVA";"R$34.465.326,84"
"Sudeste";"ES";"2016";"FUNDEB - ITCMD";"R$4.739.537,19"
"Sudeste";"ES";"2016";"FUNDEB - ITR";"R$289.703,52"
"Sudeste";"ES";"2016";"FUNDEB - LC 87";"R$5.770.260,60"
"Sudeste";"ES";"2017";"FUNDEB - COUN";"R$0,00"
"Sudeste";"ES";"2017";"FUNDEB - FPE";"R$87.852.024,70"
"Sudeste";"ES";"2017";"FUNDEB - FPM";"R$105.164.640,12"
"Sudeste";"ES";"2017";"FUNDEB - ICMS";"R$633.655.357,94"
"Sudeste";"ES";"2017";"FUNDEB - IPI-EXP";"R$15.531.288,94"
"Sudeste";"ES";"2017";"FUNDEB - IPVA";"R$34.759.464,02"
"Sudeste";"ES";"2017";"FUNDEB - ITCMD";"R$4.649.817,92"
"Sudeste";"ES";"2017";"FUNDEB - ITR";"R$381.583,54"
"Sudeste";"ES";"2017";"FUNDEB - LC 87";"R$5.696.667,60"
"Sudeste";"ES";"2018";"FUNDEB - COUN";"R$0,00"
"Sudeste";"ES";"2018";"FUNDEB - FPE";"R$94.807.581,75"
"Sudeste";"ES";"2018";"FUNDEB - FPM";"R$113.107.116,30"
"Sudeste";"ES";"2018";"FUNDEB - ICMS";"R$690.089.198,18"
"Sudeste";"ES";"2018";"FUNDEB - IPI-EXP";"R$15.261.928,55"
"Sudeste";"ES";"2018";"FUNDEB - IPVA";"R$37.076.964,86"
"Sudeste";"ES";"2018";"FUNDEB - ITCMD";"R$4.977.522,53"
"Sudeste";"ES";"2018";"FUNDEB - ITR";"R$399.622,30"
"Sudeste";"ES";"2018";"FUNDEB - LC 87";"R$5.511.727,80"
"Sudeste";"ES";"2019";"FUNDEB - COUN";"R$0,00"
"Sudeste";"ES";"2019";"FUNDEB - FPE";"R$101.211.438,45"
"Sudeste";"ES";"2019";"FUNDEB - FPM";"R$122.489.818,80"
"Sudeste";"ES";"2019";"FUNDEB - ICMS";"R$749.975.982,80"
"Sudeste";"ES";"2019";"FUNDEB - IPI-EXP";"R$13.569.406,68"
"Sudeste";"ES";"2019";"FUNDEB - IPVA";"R$40.300.128,12"
"Sudeste";"ES";"2019";"FUNDEB - ITCMD";"R$5.385.795,20"
"Sudeste";"ES";"2019";"FUNDEB - ITR";"R$333.893,28"
"Sudeste";"ES";"2019";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"ES";"2020";"FUNDEB - COUN";"R$0,00"
"Sudeste";"ES";"2020";"FUNDEB - FPE";"R$93.893.263,88"
"Sudeste";"ES";"2020";"FUNDEB - FPM";"R$114.945.482,34"
"Sudeste";"ES";"2020";"FUNDEB - ICMS";"R$763.315.832,77"
"Sudeste";"ES";"2020";"FUNDEB - IPI-EXP";"R$13.892.105,67"
"Sudeste";"ES";"2020";"FUNDEB - IPVA";"R$41.579.559,56"
"Sudeste";"ES";"2020";"FUNDEB - ITCMD";"R$4.898.060,43"
"Sudeste";"ES";"2020";"FUNDEB - ITR";"R$308.560,81"
"Sudeste";"ES";"2020";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"ES";"2021";"FUNDEB - COUN";"R$0,00"
"Sudeste";"ES";"2021";"FUNDEB - FPE";"R$130.730.662,32"
"Sudeste";"ES";"2021";"FUNDEB - FPM";"R$154.804.711,52"
"Sudeste";"ES";"2021";"FUNDEB - ICMS";"R$1.016.235.375,55"
"Sudeste";"ES";"2021";"FUNDEB - IPI-EXP";"R$20.367.577,59"
"Sudeste";"ES";"2021";"FUNDEB - IPVA";"R$43.970.982,42"
"Sudeste";"ES";"2021";"FUNDEB - ITCMD";"R$7.398.944,17"
"Sudeste";"ES";"2021";"FUNDEB - ITR";"R$452.437,69"
"Sudeste";"ES";"2021";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"ES";"2022";"FUNDEB - AFE";"R$857.612,55"
"Sudeste";"ES";"2022";"FUNDEB - FPE";"R$184.432.024,04"
"Sudeste";"ES";"2022";"FUNDEB - FPM";"R$202.047.007,25"
"Sudeste";"ES";"2022";"FUNDEB - ICMS";"R$1.158.477.817,47"
"Sudeste";"ES";"2022";"FUNDEB - IPI-EXP";"R$11.461.563,26"
"Sudeste";"ES";"2022";"FUNDEB - IPVA";"R$64.454.092,50"
"Sudeste";"ES";"2022";"FUNDEB - ITCMD";"R$9.457.229,49"
"Sudeste";"ES";"2022";"FUNDEB - ITR";"R$613.753,31"
"Sudeste";"ES";"2023";"FUNDEB - COUN VAAR";"R$12.673.308,25"
"Sudeste";"ES";"2023";"FUNDEB - FPE";"R$189.435.525,37"
"Sudeste";"ES";"2023";"FUNDEB - FPM";"R$201.446.347,83"
"Sudeste";"ES";"2023";"FUNDEB - ICMS";"R$1.218.417.756,47"
"Sudeste";"ES";"2023";"FUNDEB - IPI-EXP";"R$13.180.357,83"
"Sudeste";"ES";"2023";"FUNDEB - IPVA";"R$73.085.960,95"
"Sudeste";"ES";"2023";"FUNDEB - ITCMD";"R$10.799.700,50"
"Sudeste";"ES";"2023";"FUNDEB - ITR";"R$607.739,95"
"Sudeste";"ES";"2024";"FUNDEB - COUN VAAR";"R$23.930.087,98"
"Sudeste";"ES";"2024";"FUNDEB - FPE";"R$196.337.774,41"
"Sudeste";"ES";"2024";"FUNDEB - FPM";"R$226.998.617,56"
"Sudeste";"ES";"2024";"FUNDEB - ICMS";"R$1.374.466.488,06"
"Sudeste";"ES";"2024";"FUNDEB - IPI-EXP";"R$16.918.881,82"
"Sudeste";"ES";"2024";"FUNDEB - IPVA";"R$78.280.898,16"
"Sudeste";"ES";"2024";"FUNDEB - ITCMD";"R$14.306.516,38"
"Sudeste";"ES";"2024";"FUNDEB - ITR";"R$656.427,26"
"Sudeste";"ES";"2025";"FUNDEB - COUN VAAR";"R$3.969.442,02"
"Sudeste";"ES";"2025";"FUNDEB - FPE";"R$227.518.880,33"
"Sudeste";"ES";"2025";"FUNDEB - FPM";"R$249.412.485,23"
"Sudeste";"ES";"2025";"FUNDEB - FUNDEB - FTI";"R$20.687.695,34"
"Sudeste";"ES";"2025";"FUNDEB - ICMS";"R$1.496.307.177,67"
"Sudeste";"ES";"2025";"FUNDEB - IPI-EXP";"R$18.088.885,55"
"Sudeste";"ES";"2025";"FUNDEB - IPVA";"R$88.937.438,82"
"Sudeste";"ES";"2025";"FUNDEB - ITCMD";"R$15.608.525,71"
"Sudeste";"ES";"2025";"FUNDEB - ITR";"R$737.734,34"
"Sudeste";"ES";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Sudeste";"ES";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Sudeste";"ES";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Sudeste";"ES";"2026";"FUNDEB - FPE";"R$154.368.623,60"
"Sudeste";"ES";"2026";"FUNDEB - FPM";"R$169.344.964,63"
"Sudeste";"ES";"2026";"FUNDEB - FUNDEB - FTI";"R$3.650.769,76"
"Sudeste";"ES";"2026";"FUNDEB - ICMS";"R$968.172.201,11"
"Sudeste";"ES";"2026";"FUNDEB - IPI-EXP";"R$11.792.827,97"
"Sudeste";"ES";"2026";"FUNDEB - IPVA";"R$77.321.266,80"
"Sudeste";"ES";"2026";"FUNDEB - ITCMD";"R$12.214.078,53"
"Sudeste";"ES";"2026";"FUNDEB - ITR";"R$56.084,94"
"Sudeste";"MG";"2016";"FUNDEB - FPE";"R$414.640.907,67"
"Sudeste";"MG";"2016";"FUNDEB - FPM";"R$1.275.729.378,55"
"Sudeste";"MG";"2016";"FUNDEB - ICMS";"R$4.394.130.236,10"
"Sudeste";"MG";"2016";"FUNDEB - IPI-EXP";"R$54.355.892,64"
"Sudeste";"MG";"2016";"FUNDEB - IPVA";"R$505.783.212,26"
"Sudeste";"MG";"2016";"FUNDEB - ITCMD";"R$84.094.517,00"
"Sudeste";"MG";"2016";"FUNDEB - ITR";"R$11.005.916,40"
"Sudeste";"MG";"2016";"FUNDEB - LC 87";"R$26.741.434,08"
"Sudeste";"MG";"2017";"FUNDEB - COUN";"R$0,00"
"Sudeste";"MG";"2017";"FUNDEB - FPE";"R$399.635.424,62"
"Sudeste";"MG";"2017";"FUNDEB - FPM";"R$1.234.068.378,07"
"Sudeste";"MG";"2017";"FUNDEB - ICMS";"R$4.637.836.615,40"
"Sudeste";"MG";"2017";"FUNDEB - IPI-EXP";"R$61.675.639,11"
"Sudeste";"MG";"2017";"FUNDEB - IPVA";"R$532.836.685,97"
"Sudeste";"MG";"2017";"FUNDEB - ITCMD";"R$93.674.283,71"
"Sudeste";"MG";"2017";"FUNDEB - ITR";"R$13.111.070,17"
"Sudeste";"MG";"2017";"FUNDEB - LC 87";"R$27.113.296,32"
"Sudeste";"MG";"2018";"FUNDEB - COUN";"R$0,00"
"Sudeste";"MG";"2018";"FUNDEB - FPE";"R$427.968.780,16"
"Sudeste";"MG";"2018";"FUNDEB - FPM";"R$1.308.539.405,78"
"Sudeste";"MG";"2018";"FUNDEB - ICMS";"R$2.917.026.969,91"
"Sudeste";"MG";"2018";"FUNDEB - IPI-EXP";"R$73.656.951,11"
"Sudeste";"MG";"2018";"FUNDEB - IPVA";"R$424.463.712,91"
"Sudeste";"MG";"2018";"FUNDEB - ITCMD";"R$42.644.768,06"
"Sudeste";"MG";"2018";"FUNDEB - ITR";"R$13.412.443,19"
"Sudeste";"MG";"2018";"FUNDEB - LC 87";"R$26.258.042,80"
"Sudeste";"MG";"2019";"FUNDEB - COUN";"R$0,00"
"Sudeste";"MG";"2019";"FUNDEB - FPE";"R$457.286.417,25"
"Sudeste";"MG";"2019";"FUNDEB - FPM";"R$1.396.016.154,53"
"Sudeste";"MG";"2019";"FUNDEB - ICMS";"R$5.391.369.278,88"
